hsa-mir-521-1	hgnc:32126	MIR521-1
MIRN521-1	hgnc:32126	MIR521-1
RPS27A_2_217	hgnc:35735	RPS27AP7
FBA	hgnc:13582	FBXO3
FBX3	hgnc:13582	FBXO3
GBP-5	hgnc:19895	GBP5
TRNAR34P	hgnc:35114	TRR-CCT9-1
tRNA-Arg-CCT-9-1	hgnc:35114	TRR-CCT9-1
OR51C2P	hgnc:15191	OR51C1P
OST734	hgnc:15191	OR51C1P
OR51C3P	hgnc:15191	OR51C1P
bA203B9.1	hgnc:20871	BEND6
C6orf65	hgnc:20871	BEND6
FLJ30162	hgnc:20871	BEND6
3.1.2.12	hgnc:3465	ESD
FGH	hgnc:3465	ESD
RP11-385J1.2	hgnc:51409	KCNMB2-AS1
S21	hgnc:10409	RPS21
HLDF	hgnc:10409	RPS21
FAM10A7	hgnc:18558	ST13P7
FAM10A7P	hgnc:18558	ST13P7
CD300Hs	hgnc:52292	CD300H
MMA1	hgnc:16707	DSCR8
C21orf65	hgnc:16707	DSCR8
MMA-1	hgnc:16707	DSCR8
MMA-1b	hgnc:16707	DSCR8
MMA-1a	hgnc:16707	DSCR8
MTAG2	hgnc:16707	DSCR8
CT25.1a	hgnc:16707	DSCR8
CT25.1b	hgnc:16707	DSCR8
EM66	hgnc:10575	SCG2
CHGC	hgnc:10575	SCG2
COXPD19	hgnc:21365	LYRM4
CGI-203	hgnc:21365	LYRM4
C6orf149	hgnc:21365	LYRM4
ISD11	hgnc:21365	LYRM4
COPN2	hgnc:2315	CPNE2
RNU6-13	hgnc:34257	RNU6-13P
CGI-02	hgnc:19261	MTO1
COXPD10	hgnc:19261	MTO1
BBH	hgnc:964	BBOX1
1.14.11.1	hgnc:964	BBOX1
BBOX	hgnc:964	BBOX1
G-BBH	hgnc:964	BBOX1
gamma-BBH	hgnc:964	BBOX1
KCNF	hgnc:6246	KCNF1
Kv5.1	hgnc:6246	KCNF1
IK8	hgnc:6246	KCNF1
kH1	hgnc:6246	KCNF1
OCTM4	hgnc:25167	TM4SF19
RPL36A_22_1565	hgnc:35812	RPL36AP46
hsa-mir-6124	hgnc:50200	MIR6124
FAM90A11	hgnc:32259	FAM90A11P
H4F5C	hgnc:10756	SERF1B
FAM2B	hgnc:10756	SERF1B
H4F5	hgnc:10755	SERF1A
IGHD524	hgnc:5510	IGHD5-24
RNA5-8N2	hgnc:53521	RNA5-8SN2
TCONS_00000361	hgnc:49017	LINC01031
U56	hgnc:10206	SNORD56
RNU56	hgnc:10206	SNORD56
SYNE-1B	hgnc:17089	SYNE1
ARCA1	hgnc:17089	SYNE1
enaptin	hgnc:17089	SYNE1
Nesp1	hgnc:17089	SYNE1
MYNE1	hgnc:17089	SYNE1
SCAR8	hgnc:17089	SYNE1
C6orf98	hgnc:17089	SYNE1
KASH1	hgnc:17089	SYNE1
Nesprin-1	hgnc:17089	SYNE1
KIAA0796	hgnc:17089	SYNE1
EDMD4	hgnc:17089	SYNE1
AMC3	hgnc:17089	SYNE1
dJ45H2.2	hgnc:17089	SYNE1
CPG2	hgnc:17089	SYNE1
AMCM	hgnc:17089	SYNE1
8B	hgnc:17089	SYNE1
IDDM	hgnc:6081	INS
IDDM2	hgnc:6081	INS
IDDM1	hgnc:4944	HLA-DQB1
ILPR	hgnc:6081	INS
IRDN	hgnc:6081	INS
PNDM4	hgnc:6081	INS
MODY10	hgnc:6081	INS
HOR5'Beta7	hgnc:14847	OR51M1
OR11-40	hgnc:14847	OR51M1
RPL6_3_613	hgnc:36903	RPL6P15
5LPG	hgnc:435	ALOX5
1.13.11.34	hgnc:435	ALOX5
LOG5	hgnc:435	ALOX5
5-LOX	hgnc:435	ALOX5
5-LO	hgnc:435	ALOX5
CALC	hgnc:1530	MICU1
ara CALC	hgnc:1530	MICU1
FLJ12684	hgnc:1530	MICU1
CBARA1	hgnc:1530	MICU1
MPXPS	hgnc:1530	MICU1
EFHA3	hgnc:1530	MICU1
p67eIF2	hgnc:16672	METAP2
MNPEP	hgnc:16672	METAP2
MAP2	hgnc:16672	METAP2
SPR-IB	hgnc:11260	SPRR1B
GADD33	hgnc:11260	SPRR1B
SPRR1	hgnc:11260	SPRR1B
CORNIFIN	hgnc:11260	SPRR1B
RAMP4	hgnc:10759	SERP1
FLJ43424	hgnc:10759	SERP1
12CC4	hgnc:3823	FOXP1
MFH	hgnc:3823	FOXP1
QRF1	hgnc:3823	FOXP1
HSPC215	hgnc:3823	FOXP1
hFKH1B	hgnc:3823	FOXP1
MCAK	hgnc:6393	KIF2C
KNSL6	hgnc:6393	KIF2C
CT139	hgnc:6393	KIF2C
RN5-8S2	hgnc:41956	RNA5-8SP2
C11orf34	hgnc:30053	PLET1
ELOABP1	hgnc:24616	REXO1
KIAA1138	hgnc:24616	REXO1
TCEB3BP1	hgnc:24616	REXO1
EloA-BP1	hgnc:24616	REXO1
GC2	hgnc:10988	SLC25A18
hsa-mir-4468	hgnc:41533	MIR4468
RP11-1C1.7	hgnc:51202	LINC01513
TCONS_00009352	hgnc:51202	LINC01513
tRNA-Ser-GCT-5-1	hgnc:34721	TRS-GCT5-1
TRNAS13	hgnc:34721	TRS-GCT5-1
NP24	hgnc:29868	TAGLN3
NP25	hgnc:29868	TAGLN3
NP22	hgnc:29868	TAGLN3
RPL8_1_413	hgnc:36407	RPL8P3
SEPT14P3	hgnc:51687	SEPTIN14P3
OR11-31	hgnc:14759	OR51L1
TRBJ11	hgnc:12162	TRBJ1-1
TCRBJ1S1	hgnc:12162	TRBJ1-1
C3orf71	hgnc:34425	ARIH2OS
C21orf6	hgnc:1302	RWDD2B
GL011	hgnc:1302	RWDD2B
tRNA-Glu-TTC-8-2	hgnc:54204	TRE-TTC8-2
TRNAV14	hgnc:34632	TRV-CAC12-1
tRNA-Val-CAC-12-1	hgnc:34632	TRV-CAC12-1
hSGT1	hgnc:17029	ECD
FLJ22578	hgnc:26202	MRM1
MRP-L58	hgnc:5359	MRPL58
ICT1	hgnc:5359	MRPL58
3.1.1.29	hgnc:5359	MRPL58
DS-1	hgnc:5359	MRPL58
DS1	hgnc:5359	MRPL58
HHaA	hgnc:6457	KRT41P
phihHaA	hgnc:6457	KRT41P
KRTHAP1	hgnc:6457	KRT41P
DKFZp571K0837	hgnc:20873	ZNF439
FLJ12761	hgnc:29813	SAP130
TRQ-CTG1-5	hgnc:34683	TRQ-CTG1-3
TRNAQ11	hgnc:34683	TRQ-CTG1-3
tRNA-Gln-CTG-1-3	hgnc:34683	TRQ-CTG1-3
LU	hgnc:6722	BCAM
CD239	hgnc:6722	BCAM
MSK19	hgnc:6722	BCAM
AREI	hgnc:2481	CSTA
STF1	hgnc:2481	CSTA
STFA	hgnc:2481	CSTA
PSS4	hgnc:2481	CSTA
CYP2A7PT	hgnc:2612	CYP2A7P1
CYP2A7P2	hgnc:2612	CYP2A7P1
CYP2A18PN	hgnc:2612	CYP2A7P1
C10orf93	hgnc:25247	CFAP46
C10orf92	hgnc:25247	CFAP46
bA288G11.4	hgnc:25247	CFAP46
bB137A17.3	hgnc:25247	CFAP46
C10orf124	hgnc:25247	CFAP46
bA288G11.5	hgnc:25247	CFAP46
FLJ25954	hgnc:25247	CFAP46
DKFZp434A1721	hgnc:25247	CFAP46
C10orf123	hgnc:25247	CFAP46
TTC40	hgnc:25247	CFAP46
bB137A17.2	hgnc:25247	CFAP46
FLJ32965	hgnc:25377	MAGEB10
fru	hgnc:13085	ZBTB22
ZNF297	hgnc:13085	ZBTB22
BING1	hgnc:13085	ZBTB22
ZBTB22A	hgnc:13085	ZBTB22
fruitless	hgnc:13085	ZBTB22
ZNF297A	hgnc:13085	ZBTB22
hsa-mir-4298	hgnc:38313	MIR4298
HEL-215	hgnc:8912	PHB1
HEL-S-54e	hgnc:8912	PHB1
PHB	hgnc:8912	PHB1
RNU2P2	hgnc:10154	RNU2-4P
U2/7	hgnc:10154	RNU2-4P
CNG4	hgnc:2151	CNGB1
OCNCBETA	hgnc:2152	CNGA4
OCNC2	hgnc:2152	CNGA4
CNG5	hgnc:2152	CNGA4
CNGB2	hgnc:2152	CNGA4
CNG-4	hgnc:2152	CNGA4
OCNCb	hgnc:2152	CNGA4
CNCA2	hgnc:2152	CNGA4
HBA-T3	hgnc:4823	HBA1
METHBA	hgnc:4823	HBA1
hsa-mir-4480	hgnc:41716	MIR4480
Y214H10.6	hgnc:31114	RSU1P1
pt-wd	hgnc:30796	STRAP
UNRIP	hgnc:30796	STRAP
MAWD	hgnc:30796	STRAP
helicase	hgnc:20193	HFM1
FLJ39011	hgnc:20193	HFM1
POF9	hgnc:20193	HFM1
MER3	hgnc:20193	HFM1
Si-11	hgnc:20193	HFM1
Si-11-6	hgnc:20193	HFM1
FLJ36760	hgnc:20193	HFM1
SEC63D1	hgnc:20193	HFM1
FLJ43582	hgnc:33774	C8orf86
IRXA3	hgnc:6129	IRX4
C1orf150	hgnc:29583	GCSAML
FLJ44728	hgnc:29583	GCSAML
4.4.1.17	hgnc:4837	HCCS
CCHL	hgnc:4837	HCCS
LSDMCA1	hgnc:4837	HCCS
MLS	hgnc:4837	HCCS
MCOPS7	hgnc:4837	HCCS
CDW113	hgnc:17664	NECTIN3
PVRR3	hgnc:17664	NECTIN3
NECTIN-3	hgnc:17664	NECTIN3
CD113	hgnc:17664	NECTIN3
PRR3	hgnc:17664	NECTIN3
PVRL3	hgnc:17664	NECTIN3
PPR3	hgnc:17664	NECTIN3
DKFZP566B0846	hgnc:17664	NECTIN3
APPI	hgnc:620	APP
AD1	hgnc:620	APP
alpha-sAPP	hgnc:620	APP
ABPP	hgnc:620	APP
ABETA	hgnc:620	APP
CVAP	hgnc:620	APP
CTFgamma	hgnc:620	APP
preA4	hgnc:620	APP
PN2	hgnc:620	APP
hsa-mir-4770	hgnc:41542	MIR4770
LINC00657	hgnc:44311	NORAD
ZFYVE10	hgnc:7451	MTMR3
FYVE-DSP1	hgnc:7451	MTMR3
KIAA0371	hgnc:7451	MTMR3
CEBPZ-AS1	hgnc:49288	CEBPZOS
TGC3B	hgnc:11736	TEX13B
TSGA5	hgnc:11736	TEX13B
HBII-52-37	hgnc:33056	SNORD115-37
V1-2	hgnc:5895	IGLV2-8
IGLV28	hgnc:5895	IGLV2-8
LOR2	hgnc:6666	LOXL2
WS9-14	hgnc:6666	LOXL2
bA76K19.2	hgnc:3472	ESRRAP1
ESRRAP	hgnc:3472	ESRRAP1
MGC45474	hgnc:28689	SLC44A3
CTL3	hgnc:28689	SLC44A3
TRAFIP20	hgnc:22229	ZMIZ2
NET27	hgnc:22229	ZMIZ2
ZIMP7	hgnc:22229	ZMIZ2
KIAA1886	hgnc:22229	ZMIZ2
hZIMP7	hgnc:22229	ZMIZ2
DKFZp761I2123	hgnc:22229	ZMIZ2
PRO827	hgnc:6135	ITGA10
OR1-21	hgnc:15033	OR6K6
REXO1L8	hgnc:35429	REXO1L8P
lncRNA-MIF	hgnc:54070	ODC1-DT
SP001LA	hgnc:14368	PRSS22
hBSSP-4	hgnc:14368	PRSS22
BSSP-4	hgnc:14368	PRSS22
hsa-mir-3917	hgnc:38911	MIR3917
mir-3917	hgnc:38911	MIR3917
RPS2_26_1559	hgnc:35985	RPS2P48
FLJ23506	hgnc:26279	ZNF671
HSPC183	hgnc:14516	MRPS18B
S18amt	hgnc:14516	MRPS18B
PTD017	hgnc:14516	MRPS18B
C6orf14	hgnc:14516	MRPS18B
HumanS18a	hgnc:14516	MRPS18B
MRP-S18-2	hgnc:14516	MRPS18B
MRPS18-2	hgnc:14516	MRPS18B
ENST00000558334	hgnc:53141	ZNF710-AS1
ATP5G1P2	hgnc:19817	ATP5MC1P2
ATP5GP4	hgnc:19817	ATP5MC1P2
TERF1P8	ncbigene:100289185	LOC100289185
WAVE2	hgnc:12733	WASF2
dJ393P12.2	hgnc:12733	WASF2
tRNA-Und-NNN-2-1	hgnc:50814	TRUND-NNN2-1
NEDSG	hgnc:26941	UFC1
HSPC155	hgnc:26941	UFC1
RN5S296	hgnc:43196	RNA5SP296
DKFZP586L2024	hgnc:17265	ABI3BP
TARSH	hgnc:17265	ABI3BP
NESHBP	hgnc:17265	ABI3BP
p35-1	hgnc:11433	STX1A
STX1	hgnc:11433	STX1A
HPC-1	hgnc:11433	STX1A
DIS3L1	hgnc:28698	DIS3L
FLJ38088	hgnc:28698	DIS3L
KIAA1955	hgnc:28698	DIS3L
MGC4562	hgnc:28698	DIS3L
HIPI3	hgnc:10061	RNF2
LUSYAM	hgnc:10061	RNF2
DING	hgnc:10061	RNF2
RING1B	hgnc:10061	RNF2
LBXCOR1	hgnc:21326	SKOR1
CORL1	hgnc:21326	SKOR1
FUSSEL15	hgnc:21326	SKOR1
LRP10	hgnc:6696	LRP4
CMS17	hgnc:6696	LRP4
LRP-4	hgnc:6696	LRP4
SOST2	hgnc:6696	LRP4
CLSS	hgnc:6696	LRP4
MEGF7	hgnc:6696	LRP4
Rpn12	hgnc:9566	PSMD8
HEL-S-91n	hgnc:9566	PSMD8
Nin1p	hgnc:9566	PSMD8
HIP6	hgnc:9566	PSMD8
ADH2	hgnc:250	ADH1B
HEL-S-117	hgnc:250	ADH1B
WHDC1L3	hgnc:28916	JMY
WHAMM2	hgnc:28916	JMY
FLJ37870	hgnc:28916	JMY
hsa-mir-302	hgnc:31623	MIR302A
hsa-mir-302a	hgnc:31623	MIR302A
mir-302a	hgnc:31623	MIR302A
MIRN302	hgnc:31623	MIR302A
MIRN302A	hgnc:31623	MIR302A
UNQ2446	hgnc:29811	NRN1L
cpg15-2	hgnc:29811	NRN1L
MRCC2446	hgnc:29811	NRN1L
HOIL-1	hgnc:15864	RBCK1
PBMEI	hgnc:15864	RBCK1
RBCK2	hgnc:15864	RBCK1
UBCE7IP3	hgnc:15864	RBCK1
PGBM1	hgnc:15864	RBCK1
ZRANB4	hgnc:15864	RBCK1
HOIL1	hgnc:15864	RBCK1
C20orf18	hgnc:15864	RBCK1
RNF54	hgnc:15864	RBCK1
MYBPCF	hgnc:7550	MYBPC2
MGC163408	hgnc:7550	MYBPC2
fsMyBP-C	hgnc:7550	MYBPC2
MYBPC	hgnc:7550	MYBPC2
A17	hgnc:5785	IGKV2-30
IGKV230	hgnc:5785	IGKV2-30
TRIM49L1	hgnc:37217	TRIM49D2
TRIM48L1	hgnc:37217	TRIM49D2
TRIM49D2P	hgnc:43973	TRIM49D1
TRIM49D1	hgnc:37217	TRIM49D2
TRIM49L	hgnc:37217	TRIM49D2
KIAA0081	hgnc:13520	MESD
MESDC2	hgnc:13520	MESD
OI20	hgnc:13520	MESD
BMS1LP1	hgnc:23649	BMS1P1
BMS1LP5	hgnc:23649	BMS1P1
BMS1P5	hgnc:23649	BMS1P1
HEL-S-297	hgnc:15568	SH3BGRL3
TIP-B1	hgnc:15568	SH3BGRL3
SH3BP-1	hgnc:15568	SH3BGRL3
FAPP1	hgnc:14338	PLEKHA3
HSPC203	hgnc:20213	COX16
hCOX16	hgnc:20213	COX16
MC4DN22	hgnc:20213	COX16
C14orf112	hgnc:20213	COX16
MGC45962	hgnc:23475	FAM24B
AC073585.2	hgnc:23475	FAM24B
RPL9_11_1536	hgnc:36316	RPL9P30
6.2.1.1	hgnc:16091	ACSS1
AceCS	hgnc:15814	ACSS2
dJ1161H23.1	hgnc:15814	ACSS2
ACSA	hgnc:15814	ACSS2
ACAS2	hgnc:15814	ACSS2
ACECS1	hgnc:16091	ACSS1
RNF19	hgnc:13432	RNF19A
dorfin	hgnc:13432	RNF19A
DKFZp566B1346	hgnc:13432	RNF19A
ZF21	hgnc:20760	ZFYVE21
MGC2550	hgnc:20760	ZFYVE21
HCVP7TP1	hgnc:20760	ZFYVE21
RPS26_15_1076	hgnc:36406	RPS26P38
CD288	hgnc:15632	TLR8
hTLR8	hgnc:15632	TLR8
PSMP	hgnc:29663	MSMP
PC-3	hgnc:29663	MSMP
KIAA0474	hgnc:9858	RAP1GAP
RAP1GAP1	hgnc:9858	RAP1GAP
RAP1GAPII	hgnc:9858	RAP1GAP
RAPGAP	hgnc:9858	RAP1GAP
RL37P	hgnc:17238	RPL37P3
RPL37_13_1720	hgnc:17238	RPL37P3
CARLo-2	hgnc:49836	CASC21
CARLO2	hgnc:49836	CASC21
LINC01244	hgnc:49836	CASC21
bA288G3.1	hgnc:18656	RIOK1
FLJ30006	hgnc:18656	RIOK1
AD034	hgnc:18656	RIOK1
RRP10	hgnc:18656	RIOK1
RIO1	hgnc:18656	RIOK1
PI4K-ALPHA	hgnc:8983	PI4KA
pi4K230	hgnc:8983	PI4KA
GIDID2	hgnc:8983	PI4KA
SPG84	hgnc:8983	PI4KA
PMGYCHA	hgnc:8983	PI4KA
PIK4CA	hgnc:8983	PI4KA
IGKV2/OR2-7D	hgnc:37489	IGKV2OR2-7D
bHLHe75	hgnc:7669	NCOA2
TIF2	hgnc:7669	NCOA2
KAT13C	hgnc:7669	NCOA2
NCoA-2	hgnc:7669	NCOA2
FLJ14923	hgnc:30836	POC1B
WDR51B	hgnc:30836	POC1B
CORD20	hgnc:30836	POC1B
PIX1	hgnc:30836	POC1B
TUWD12	hgnc:30836	POC1B
KIAA1683	hgnc:29350	IQCN
bA86F4.2	hgnc:21549	FAM162B
C6orf189	hgnc:21549	FAM162B
VEODS	hgnc:9173	POLA1
NSX	hgnc:9173	POLA1
POLA	hgnc:9173	POLA1
MGC3358	hgnc:30037	PLEKHA8
TSPYP5	hgnc:23907	TSPY5P
snaR-A55287678	hgnc:34307	SNAR-A4
LINC00925	hgnc:27388	MIR9-3HG
DEE34	hgnc:13818	SLC12A5
KCC2	hgnc:13818	SLC12A5
hKCC2	hgnc:13818	SLC12A5
KIAA1176	hgnc:13818	SLC12A5
EIEE34	hgnc:13818	SLC12A5
EIG14	hgnc:13818	SLC12A5
EFHA2	hgnc:27820	MICU3
DKFZp313A0139	hgnc:27820	MICU3
DKFZp761H0421	hgnc:25418	RUNDC1
RUND1	hgnc:25418	RUNDC1
KIAA1599	hgnc:2318	CPNE5
CPN5	hgnc:2318	CPNE5
COPN5	hgnc:2318	CPNE5
FLJ20506	hgnc:16949	FAM120C
ORF34	hgnc:16949	FAM120C
CXorf17	hgnc:16949	FAM120C
CD45-AP	hgnc:9667	PTPRCAP
HZF-16	hgnc:12907	ZNF124
ZK7	hgnc:12907	ZNF124
HZF16	hgnc:12907	ZNF124
hsa-mir-10400	hgnc:54010	MIR10400
RPS26_17_946	hgnc:36229	RPS26P35
MGC75238	hgnc:33111	ZNF784
EIF5AL3	hgnc:31442	EIF5AP4
BKLHD3	hgnc:22934	KBTBD3
CI-49	hgnc:7708	NDUFS2
MC1DN6	hgnc:7708	NDUFS2
NK28	hgnc:17013	CD160
BY55	hgnc:17013	CD160
NK1	hgnc:921	B3GAT1
RPL31_24_1186	hgnc:36124	RPL31P47
RPS27_8_1194	hgnc:17445	RPS27P3
TMEM16H	hgnc:29329	ANO8
KIAA1623	hgnc:29329	ANO8
MITRAC15	hgnc:21868	COA1
FLJ10803	hgnc:21868	COA1
C7orf44	hgnc:21868	COA1
HLAL	hgnc:4970	HLA-L
DKFZp434K171	hgnc:14596	MTMR9
C8orf9	hgnc:14596	MTMR9
MTMR8	hgnc:14596	MTMR9
LIP-STYX	hgnc:14596	MTMR9
RNF46	hgnc:660	TRIM23
ARFD1	hgnc:660	TRIM23
WAVE	hgnc:12732	WASF1
WAVE1	hgnc:12732	WASF1
NEDALVS	hgnc:12732	WASF1
KIAA0269	hgnc:12732	WASF1
TODRA	hgnc:48621	RAD51-AS1
WDC146	hgnc:25651	WDR33
FLJ11294	hgnc:25651	WDR33
NET14	hgnc:25651	WDR33
TST2	hgnc:7223	MPST
TUM1	hgnc:7223	MPST
2.8.1.2	hgnc:7223	MPST
HBGF-2	hgnc:3676	FGF2
FGFB	hgnc:3676	FGF2
BFGF	hgnc:3676	FGF2
FGF-2	hgnc:3676	FGF2
HsT19550	hgnc:8793	PDE8A
FLJ42119	hgnc:28535	CCDC83
MGC34732	hgnc:28535	CCDC83
HSD9	hgnc:28535	CCDC83
KP-CoT-23	hgnc:28535	CCDC83
CT148	hgnc:28535	CCDC83
MSTP096	hgnc:28420	KXD1
BORCS4	hgnc:28420	KXD1
MGC2749	hgnc:28420	KXD1
FLJ25480	hgnc:28420	KXD1
MST096	hgnc:28420	KXD1
KXDL	hgnc:28420	KXD1
C19orf50	hgnc:28420	KXD1
TRNAL33	hgnc:34917	TRL-AAG8-1
tRNA-Leu-AAG-8-1	hgnc:34917	TRL-AAG8-1
bA101E13.1	hgnc:16065	GLRX2
CGI-133	hgnc:16065	GLRX2
GRX2	hgnc:16065	GLRX2
MGC29937	hgnc:28443	C15orf40
4F2	hgnc:11026	SLC3A2
CD98HC	hgnc:11026	SLC3A2
NACAE	hgnc:11026	SLC3A2
4F2HC	hgnc:11026	SLC3A2
MDU1	hgnc:11026	SLC3A2
4T2HC	hgnc:11026	SLC3A2
NR027113	hgnc:40943	PHACTR2-AS1
lncIHS	hgnc:40943	PHACTR2-AS1
FAM139B	hgnc:33603	TCAF2P1
FAM115D	hgnc:33603	TCAF2P1
FLJ40722-like	hgnc:33603	TCAF2P1
TCAF2BP	hgnc:33603	TCAF2P1
BPG309N1.16	hgnc:33462	MCCD1P2
C6orf220	hgnc:21553	LIN28B-AS1
LINC00577	hgnc:21553	LIN28B-AS1
dJ439I14.1	hgnc:21553	LIN28B-AS1
DSXL-2	hgnc:2935	DMRT2
hsa-mir-548az	hgnc:49981	MIR548AZ
TCRGV3	hgnc:12288	TRGV3
V1S3	hgnc:12288	TRGV3
HCNE2	ncbigene:106029238	PAX6_HS2
hsa-mir-548s	hgnc:38354	MIR548S
CX62	hgnc:16995	GJA10
FAA1	ncbigene:252842	AAT1
hsa-mir-3686	hgnc:38887	MIR3686
MGC7036	hgnc:28787	RILPL2
FLJ32372	hgnc:28787	RILPL2
FLJ30380	hgnc:28787	RILPL2
RLP2	hgnc:28787	RILPL2
SNAP1	hgnc:23641	NIPSNAP3B
FP944	hgnc:23641	NIPSNAP3B
FLJ11275	hgnc:23641	NIPSNAP3B
NIPSNAP3	hgnc:23641	NIPSNAP3B
BMI1	hgnc:48326	COMMD3-BMI1
FLJ43987	hgnc:34349	C2orf78
hCG1989538	hgnc:34349	C2orf78
COG5373	hgnc:34349	C2orf78
RN5S35	hgnc:42611	RNA5SP35
DLAD	hgnc:28875	DNASE2B
HsT23291	hgnc:31083	RPS29P2
RPS29_12_897	hgnc:31083	RPS29P2
AP005671.1	hgnc:56017	LINC02974
RPS29_2_744	hgnc:35818	RPS29P13
ATFB12	hgnc:60	ABCC9
CMD1O	hgnc:60	ABCC9
ABC37	hgnc:60	ABCC9
CANTU	hgnc:60	ABCC9
IDMYS	hgnc:60	ABCC9
KIAA0908	hgnc:20588	PCYOX1
PCL1	hgnc:8919	PHF1
1.8.3.5	hgnc:20588	PCYOX1
NKR-P1A	hgnc:6373	KLRB1
NKRP1A	hgnc:6373	KLRB1
CLEC5B	hgnc:6373	KLRB1
hNKR-P1A	hgnc:6373	KLRB1
NKR-P1	hgnc:6373	KLRB1
CD161	hgnc:6373	KLRB1
HGF2	ncbigene:64644	GINGF2
CRT1	hgnc:2380	HAPLN1
CRTL1	hgnc:2380	HAPLN1
BTN3.2	hgnc:1139	BTN3A2
BT3.2	hgnc:1139	BTN3A2
RALGAPA1P	hgnc:23203	RALGAPA1P1
bA235C23.1	hgnc:23203	RALGAPA1P1
GARNL2P	hgnc:23203	RALGAPA1P1
GARNL2	hgnc:23203	RALGAPA1P1
DKFZp566D133	hgnc:23203	RALGAPA1P1
BCPM	hgnc:13211	ATP2C1
hSPCA1	hgnc:13211	ATP2C1
SPCA1	hgnc:13211	ATP2C1
PMR1	hgnc:26359	PXDNL
ATP2C1A	hgnc:13211	ATP2C1
KIAA1347	hgnc:13211	ATP2C1
HHD	hgnc:13211	ATP2C1
BCMSUN	hgnc:13748	DLEU2
NCRNA00022	hgnc:13748	DLEU2
TRIM13OS	hgnc:13748	DLEU2
MIR15AHG	hgnc:13748	DLEU2
LINC00022	hgnc:13748	DLEU2
RFP2OS	hgnc:13748	DLEU2
DLB2	hgnc:13748	DLEU2
HMC13F06	hgnc:10883	SIM2
HMC29C01	hgnc:10883	SIM2
SIM	hgnc:10883	SIM2
MGC119447	hgnc:10883	SIM2
bHLHe15	hgnc:10883	SIM2
FLJ16636	hgnc:33110	ZNF782
ANTP7	hgnc:513	SLC25A5P7
IP90	hgnc:1473	CANX
CNX	hgnc:1473	CANX
OPA5	hgnc:2973	DNM1L
DYMPLE	hgnc:2973	DNM1L
VPS1	hgnc:2973	DNM1L
EMPF1	hgnc:2973	DNM1L
DVLP	hgnc:2973	DNM1L
DLP1	hgnc:23041	PDSS2
HDYNIV	hgnc:2973	DNM1L
EMPF	hgnc:2973	DNM1L
3.6.5.5	hgnc:2972	DNM1
CCSSO	ncbigene:80770	CTRCT25
CCPSO	ncbigene:80770	CTRCT25
ASK	hgnc:17364	DBF4
DBF4A	hgnc:17364	DBF4
ZDBF1	hgnc:17364	DBF4
NOLA1	hgnc:14264	GAR1
hsa-mir-1972-2	hgnc:38252	MIR1972-2
KIAA0240	hgnc:21111	BICRAL
GLTSCR1L	hgnc:21111	BICRAL
SMARCK2	hgnc:21111	BICRAL
CGRPRCP	hgnc:17888	CRCP
RPC9	hgnc:17888	CRCP
CGRP-RCP	hgnc:17888	CRCP
POLR3J	hgnc:17888	CRCP
RCP9	hgnc:17888	CRCP
POLR3I	hgnc:17888	CRCP
FLJ11100	hgnc:24170	BRIX1
BXDC2	hgnc:24170	BRIX1
BRIX	hgnc:24170	BRIX1
eferin	hgnc:17224	RAB11FIP3
FIP3-Rab11	hgnc:17224	RAB11FIP3
Rab11-FIP3	hgnc:17224	RAB11FIP3
KIAA0665	hgnc:17224	RAB11FIP3
ZDHHCL1	hgnc:18474	ZDHHC8
DHHC8	hgnc:18474	ZDHHC8
ZNF378	hgnc:18474	ZDHHC8
KIAA1292	hgnc:18474	ZDHHC8
Nrf-2	hgnc:7782	NFE2L2
HEBP1	hgnc:7782	NFE2L2
IMDDHH	hgnc:7782	NFE2L2
NRF2	hgnc:4071	GABPA
PAK-3	hgnc:8592	PAK3
MRX30	hgnc:8592	PAK3
XLID30	hgnc:8592	PAK3
hPAK3	hgnc:8592	PAK3
PAK3beta	hgnc:8592	PAK3
beta-PAK	hgnc:8592	PAK3
bPAK	hgnc:8592	PAK3
OPHN3	hgnc:8592	PAK3
MRX47	hgnc:8592	PAK3
CAPN10-AS1	hgnc:48839	CAPN10-DT
locus959	hgnc:48839	CAPN10-DT
OPTB8	hgnc:14974	SNX10
NRAGE	hgnc:6813	MAGED1
DLXIN-1	hgnc:6813	MAGED1
FLJ46210	hgnc:37173	PRR23C
KIAA1185	hgnc:29207	LRRC47
RP1-286D6.3	hgnc:29207	LRRC47
C2orf57	hgnc:28563	TEX44
MGC35154	hgnc:28563	TEX44
HN12	hgnc:37169	MTRNR2L12
OR11-165	hgnc:15259	OR5AQ1P
mir-937	hgnc:33680	MIR937
hsa-mir-937	hgnc:33680	MIR937
MIRN937	hgnc:33680	MIR937
CODA	hgnc:7165	MMP19
MMP18	hgnc:7165	MMP19
RASI-1	hgnc:7165	MMP19
RP11-445H22.4	hgnc:49901	KCNK15-AS1
KIAA1905	hgnc:21695	SCIN
FLJ30473	hgnc:26398	AIFM3
AIFL	hgnc:26398	AIFM3
TRNAG26	hgnc:34841	TRG-CCC3-1
tRNA-Gly-CCC-3-1	hgnc:34841	TRG-CCC3-1
P50CDC37	hgnc:1735	CDC37
CLGI	hgnc:11820	TIMP1
TIMP-1	hgnc:11820	TIMP1
TIMP	hgnc:11820	TIMP1
EPA	hgnc:11820	TIMP1
EPO	hgnc:3423	EPX
